"thumb","url","text","likes","comments","shares"
,"https://www.facebook.com/sliceitt/posts/pfbid0gskv1jVy3SmDuVPgoz9JK1N6F9JqHwccEJV5xYm56dMgo7mjUGppZg6gepKzjBC2l","Humara zero, zero
Musk ka zero, billion!
Kya kare hum mar jaye
Humari koi feeling nahi hai! 🤷‍♀️
.
.
.
.
.
#slice #sliceit #fintech #slicecard #creditcard #nocostemi #emi #creditlimit #shopping #students #professionals #slicecardformillennials #vouchers #visa #visacard #slicevisa #slicevisacard #elonmusk  #tesla #worldsrichestman","45","21","1"
,"https://www.facebook.com/sliceitt/photos/a.1497460303890642/2357202011249796/","To assist y'all, we're charging ""0,' that's right zero late fees! We've waived off the late fees entirely until June 5. Hurry, repay your dues at the earliest and enjoy this exclusive offer just for YOU! ❤️","43","38","0"
,"https://www.facebook.com/sliceitt/photos/a.1497460303890642/2344649952505002/","Patience is the key guys. We will together get pass through this. Until then #stayhome #staysafe

#slice #slicecard #sliceit #money #nocostemi #student #professionalcredit  #professional #creditcard #fintech #covid19 #socialdistancing #essentials","24","10","0"
,"https://www.facebook.com/sliceitt/posts/pfbid0TYzEitdojkRPDK81Ujf1agMGWVQmCjwRGsshM51TJ68rp4cyiw7zNF7M3XqfNKojl","Change is the only constant for us and we change to evolve in order to provide a top-class financial product.

On this note, we have changed our name from ""slice it"" to ""slice"".
A much precise name for us that stands for a premium, simplistic and versatile attitude dedicated to serving the needs of millennials","40","30","1"
,"https://www.facebook.com/sliceitt/posts/pfbid0272vXPxkS2F9CiUtkHwWNkTCJLhZfjUgPJ2MgPRF8jNd68DYo8PnnkRDCN1R9gwfEl","Congratulations to other winners as well.
@_yogesh_khanna 
@rahul_moses_ 
@naitik_chahal 
@ashiqueahammad 
@aditya_ravipati 
@revu_ar 
@tejaswar_teja 
@yes_u_r_beautiful_so_i","23","9","0"
,"https://www.facebook.com/sliceitt/posts/pfbid02FwGajQmyCC4qANkn77EYMBQq5ucNBGxaSGNRhiLasYDVEUbXVqzLnSg4Qf5Y53C5l","simple, smart & sleek! here’s the all-new slice card - designed to redesign your financial experience.
#slice #sliceit","47","13","2"
,"https://www.facebook.com/sliceitt/posts/pfbid0tTQAG97vWqWR419HKYE5yxx3q7meDZ3YZoS6b7cxkxPwvyznr1eAvQcFQCq6KgCEl","when the billing guy takes 30 extra seconds to pass the machine because they are so busy admiring your slice card
#slice #sliceit","33","2","0"
,"https://www.facebook.com/sliceitt/posts/pfbid034YYhJ3jK8E1yhWW43CuUzbd9r2Pq3K21o8qrefzvsfeMVvwBSAChgRAsB6Fonf84l","","16","4","0"
,"https://www.facebook.com/sliceitt/posts/pfbid06NUyZ5d2WQcF31v48sGZ5iH7a8n6eiXnqEAzY7VdZiHvtAxw8msPJUEfWRv7DZQnl","","35","4","6"
,"https://www.facebook.com/sliceitt/posts/pfbid037vUE3dizd3xW2G1AQtRr6BGUPfNtDJ9Q2Sh5eFFovzJAzrqFB9Hnu7C1y79dU2kEl","","20","2","1"
,"https://www.facebook.com/sliceitt/posts/409144467800130:409144467800130","","38","0","1"
,"https://www.facebook.com/sliceitt/posts/pfbid0vnAYeETp8AJKAS2wAnsp9q9DrKhRFhVoqhZryxSeiNKfibpHTv3jHCn9YHiBBURql","","9","0","0"
,"https://www.facebook.com/sliceitt/posts/2151437501826249:388496006806113","","56","5","3"
,"https://www.facebook.com/sliceitt/posts/pfbid02pFkXkmQZtWUpKMr1rM54nL4AXpJAFwyGYcNkW5PFmuQMaomtCHL521MzKawZSKbul","Shop anything, anytime at No Cost EMI","28","8","1"
,"https://www.facebook.com/sliceitt/posts/pfbid0ZWCbmXMQK7kYnFcTNQTb9q5jzfyKkcofFsds7GeqSN4NUEeY38418rdA21HgrB8zl","We are now in the pink city!","37","4","5"
,"https://www.facebook.com/sliceitt/posts/pfbid02gqnqes1ruCLx5WRm5UGR3GvwXvCDPxnm2jeTrjkET4U4ApQL7wqsBGeWTTGbhaESl","Our Founder Rajan is seen discussing his views on how the regulatory Sandbox is a great move for entrepreneurs working on innovative financial products. He says it will boost small payment space and use cases of areas around small-ticket transactions. The story also includes opinions from other experts like Loantap Financial Technologies, DBS Bank India and BankBazaar. Read the article by Mint to find out more.

https://www.livemint.com/money/personal-finance/how-will-rbi-s-regulatory-sandbox-help-banks-fintechs-1566738008522.html","47","8","3"
,"https://www.facebook.com/sliceitt/posts/pfbid0y8tyMD2kHHENp8awduW7DmE9waJzqwStL9JkDgdbYzeNBcZ73bACqRYuYfETtfjDl","Happy independence day!","23","4","7"
,"https://www.facebook.com/sliceitt/posts/pfbid0jYwnyiyiFe9Rikq54XBs5s3vv2sprPFeCBmUdCA3S3MJvz7hnsjWoxUufF9i8Z3Hl","Your destination awaits! Plan your vacation and just pay later at No extra cost.","25","2","8"
,"https://www.facebook.com/sliceitt/posts/pfbid0fy1W7qxpe8BjeRJvgJqHTcHrg1LNaKYwR8HWYVuFvmTvDDESSkLEnyq7u3dQzRXRl","Easy application and quick approvals! Apply now to get a credit limit of up to Rs. 1 Lakh!","39","1","6"
,"https://www.facebook.com/sliceitt/posts/pfbid0Bt2nCrLV5ZfgBDUFaq6uioL6P7VDXypLgMMJkrsVpi3NBfgPXvbowHSPCYpWNFztl","At SlicePay, our workspace is where we can be as expressive as we are. Celebrating World Emoji Day by being our favourite emoji. Which emoji are you?

Happy World Emoji Day!

#slicepay #sliceit #worldemojiday #emojis #expressionism #favourites","19","1","2"
,"https://www.facebook.com/sliceitt/posts/2106111363025530:755888572183545","","76","6","1"
,"https://www.facebook.com/sliceitt/posts/pfbid0DGC5BcK4W8hHi98p1y8Ju698RwfJSY9qaCqiCMJL8jRWmib1eBZupSBAeQ6EZfDel","Loved the new SlicePay Card? Show us all your excitement by just posting a picture of your SlicePay Card and stand a chance to win an Amazon Echo Dot.

Here's how you can win the Instagram contest with easy steps-
👉 Take an awesome picture of your SlicePay Card
👉 Post it using the hashtags #sliceit and #slicepay
👉Tag @slicepay.in

Top 3 people with the most number of likes will win an Amazon Echo Dot.

Contest ends on 20th June 2019, 11:59 PM

Tip: Do not forget to hide your card details.

PS: Don't use any other hashtags. A post with a minimum of 500 likes will be eligible to win.
This is valid on Instagram only

Also, Keep your account public while the contest is live so that we can see your post.😉","17","0","3"
,"https://www.facebook.com/sliceitt/posts/2082330278736972","Monday, the first day of the week, the day when your brain is refreshed from all the tiredness and when you can put the most productive side of you on the stage and perform like a pro. So we say, forget those blues, Go out there and own Monday!","13","1","3"
,"https://www.facebook.com/sliceitt/posts/pfbid0NxWoF9ScgGvTNfvuG5LUa8rkDT3JE5B3rYjbbSiefTJjAxSCrwkCyctFfBtvtFZxl","Loved the new SlicePay Card? Show us all your excitement by just posting a picture of your SlicePay Card and stand a chance to win an Amazon Echo Dot.

Here's how you can win the contest with easy steps-
👉 Take an awesome picture of your SlicePay Card
👉 Post it using the hashtags #sliceit and #slicepay
👉Tag @slicepay.in

That is all.

Top 3 people with the most number of likes will win an Amazon Echo Dot.

Contest ends on 20th June 2019, 11:59 PM

Tip: Do not forget to hide your card details.

PS: Don't use any other hashtags. A post with a minimum of 500 likes will be eligible to win.
This contest is only available on Instagram - bit.ly/InsTaSP","16","4","7"
,"https://www.facebook.com/sliceitt/posts/pfbid0253hxY9WCbGALQBqaypETyTFFgboXwHSja45RvsCZeaqoipK1z5SDzoJt1Ezgq4z4l","Why pay at once when you can pay in bits without paying anything extra? Create a gift card for your favourite merchant and pay back in small No Cost EMIs.

Follow us on instagram for amazing stuff. Check out here - bit.ly/InsTaSP","22","2","7"
,"https://www.facebook.com/sliceitt/posts/pfbid02YrQurBKDfXNCPgw9A7J6H2kEZM4GGRE7SEqj5BpTTP2ct78hGotr9pNKgEwDxLUyl","#sliceit CONTEST!
WIN an Amazon Echo Dot!

Now that you have received your SlicePay Card, It's time to flaunt it and win an Amazon Echo Dot.

All you need to do is:

- Post a picture of your SlicePay Card on Instagram with #sliceit and #slicepay and tag slicepay.in (Instagram page)

Top 3 people with the most number of likes will win an Amazon Echo Dot.

Instagram link-  http://bit.ly/InsTaSP

Contest ends on 20th June 2019, 11:59 PM

Tip: Do not forget to hide your card details.

PS: 
-Don't use any other hashtags. 
-A post with a minimum of 500 likes will be eligible to win.
-This contest is only available on Instagram.","26","1","8"
,"https://www.facebook.com/sliceitt/posts/pfbid02EZmGcdgwW9VmjhL96DykuJJ4BCenFzjzYmeuNfGg9AQmQPbxxgxH2K9kZCps5mjsl","Did you know that?
#slicepay #sliceit

Also, Our Instagram page has a lot more for you - Join us on Instagram here - bit.ly/InsTaSP","17","0","1"
,"https://www.facebook.com/sliceitt/posts/pfbid02WRXp2jhx4xvZbVLdhgs7Q7EV1491rGu4U3xPWhh2Z1E2LcZqA274vLAY7Wrsva6Nl","""Mornings are for coffee and contemplation""
#slicepay #sliceit

Follow us on Instagram for regular updates and offers - bit.ly/InsTaSP

#strangerthings","11","0","1"
,"https://www.facebook.com/sliceitt/posts/pfbid02S3HprvgcppTRT8biBCw7KSZ7zvNqQq4eTY5uvTGrDkiw7uvg8kzRw6wU7gNNL3qLl","The mathematics behind the logo.

Follow us on Instagram for regular updates and offers bit.ly/InsTaSP","24","0","2"
,"https://www.facebook.com/sliceitt/posts/pfbid0L1voJaYeZXqnkcQsB5BgZeHgaMp1qdrEZWUbGa6yAkPbeUbshRqiYYybpEeBKaaAl","The rightful heir to the credit throne is here! Book your SlicePay Card and empower yourself!  #slicepay #sliceit - Follow us on Instagram for regular updates and offers! http://bit.ly/InsTaSP","26","5","4"
,"https://www.facebook.com/sliceitt/posts/pfbid02a9fAbpKwKCNaBevdXizEXpZMy3yysoV81NXCk6KskZYQf9W2GyoR9Hoibc2FR6bxl","Launching India's first millennial focused, pay later card in partnership with RuPay and YES BANK Bank. The all new SlicePay card!

Now, 100mn+ millennials in India can get access to credit with the new SlicePay Card.

#slicepay #sliceit 

#rupay #yesbank","26","3","5"
,"https://www.facebook.com/sliceitt/posts/pfbid0388NemizRp9XTMPA5Zia7APnVhQRDQfnKnkzykQJvL2tFnAmgf7zRrWMNEceDiaMKl","Are you ready for the change? We bring it to you now! The all new SlicePay card is here. To a youth where you can shop without fear, eat without care and travel without worry. Book yours on the SlicePay App now.

Follow us on instagram for regular updates - http://bit.ly/InsTaSP","19","4","15"
,"https://www.facebook.com/sliceitt/posts/pfbid0qo5yo1KUZymC6uPThmFCYVBZ9bx4bwH8LRVLx3TwREr7Ba2FXcxSpsR6U962Tbvvl","Many of you all don't know this but you can use SlicePay even after your graduation. All you need to do is maintain a good repayment history and that's all.","14","1","3"
,"https://www.facebook.com/sliceitt/posts/pfbid0oAX6aeKDoCzcab5wi15qAGwdJbRohxDZYQqkC1UwzrTFoZs3DXsXvmKoNcAgvaWcl","The END is here! Watch Avengers Endgame at 50% off using the SlicePay Card. Book on BookMyShow at avail the offer. http://bit.ly/BmSt","9","0","1"
,"https://www.facebook.com/sliceitt/posts/pfbid02rktfW7T3h5oiot9ifPVgj5HKwqUNoiqLH3cDWsUzD9eVfEZUrVxQEuemPQwZjGNLl","Be ready for the END! 
Get Avengers Endgame ticket on BookMyShow at half the price using SlicePay Card. bit.ly/BmSt","10","0","0"
,"https://www.facebook.com/sliceitt/posts/pfbid021asPZSYfKihx1RWGPWpzEYuxxZQSzFtyzLYxdskGo5z4Ge8RaNhLtHDqjacFCW7Wl","The war for the throne, the war of the dead and alive is on! Subscribe to Hotstar at just ₹999/year using the SlicePay Card and watch Jon Snow taking them all down!","10","0","3"
,"https://www.facebook.com/sliceitt/posts/pfbid0127Dd6fY5f8q7yYQwVNZgQnzTbPozWgMxt1nHBTSjxvzKD8kFdijBdFRXjR9eDcNl","Waitlisted? 
Does not mean you can never be a SlicePay user. Know what waitlisted means and how you can still be a part of SlicePay. bit.ly/waitsP","14","0","0"
,"https://www.facebook.com/sliceitt/posts/pfbid02PjqRe2kvX59TBi81unP9VsAEaGtnYnbaFi8r6A2r1s5T26uoFg9W2yBuEAcK17tol","You will soon be able to use the SlicePay Card at your favourite stores. Stay tuned!
Follow us on Instagram to get a regular update on this. 

PS- We have a new Instagram account - bit.ly/InsTaSP","30","3","1"
,"https://www.facebook.com/sliceitt/posts/pfbid031wBWj9fgQRA8Ka6ee4DtughR7W8ozHoXmf8AQ44vq6qKhGL621qQsKvsRDHXZDyal","Book at least 2 seats on BookMyShow using the SlicePay Card and get 50% off (up to Rs. 100). Pay back at No Extra Cost.","4","0","0"
,"https://www.facebook.com/sliceitt/posts/pfbid02WFbQCJ2Tb1rgnFwmktixYuuvYEyoryBdSSE8RxMnRynoBn8f7r4ZUKVDyVdTKKnBl","Invite your friends to SlicePay, get them to place first orders and you win as big as ₹10,000. Be the top in your city and grab the cash. http://bit.ly/PS4sp","5","10","1"
,"https://www.facebook.com/sliceitt/posts/pfbid02ecvXNx4uGEcJgUgP263R1dBJjhRFCGAqtD9YCbxFjrRidCmo8vW6QhhWGjRJuygEl","The battle of Sikhs is here! Get your tickets on BookMyShow for Kesari using SlicePay and avail 50% off. bit.ly/BmSt","4","0","1"
,"https://www.facebook.com/sliceitt/posts/pfbid02XvgU5EM14uHfQnoKNVxQ97HNh5WthivMHjWAHuqc3UjvS17XS92mFTztppabkwKEl","","3","0","0"
,"https://www.facebook.com/sliceitt/posts/pfbid099nYXBj3sWmDKtFjpUqu9JknWF9brCiCF5unFo1jQVvoCa32UoMkLtdSyPAouVvTl","Enjoy every bit of your life!","11","0","1"
,"https://www.facebook.com/sliceitt/posts/pfbid036fJKZr3zcXWD5GVzrbYPDTBmiX3iSiF5SSs5aNEFE5mBrytpALpYnDbQDjX3fLr2l","Better than ever, smarter than ever, faster than ever. Are you ready? Because we are!","8","0","4"
,"https://www.facebook.com/sliceitt/posts/pfbid02dvWrJjBBvcJBCFX36oLjnCo7koKBYUeTHEejTA249QF3Ui3oHuMYN8SqemFfMPAEl","She is here to end the battle! Get your seats for Captain Marvel on BookMyShow at half the price using the SlicePay Card. bit.ly/BmSt","10","0","2"
,"https://www.facebook.com/sliceitt/posts/2021415264828474:1683399582060009","","19","1","0"
,"https://www.facebook.com/sliceitt/posts/pfbid02ykArXSuniDQdUzXtAuGLhtdXMFHK9YXEaEJ5DSnibmGn3zn1MNDfNbaQW6HpjgcXl","From Chandler's fear of commitment to Ross's insecurity and overcoming them.
10 things that you can learn from F.R.I.E.N.D.S about love this Valentine's. Check it out here:
http://bit.ly/FRNDS10","9","0","0"
,"https://www.facebook.com/sliceitt/posts/pfbid02MqKFgAc6r7RjoMhALt7euWCppLJ9a5Y1pbAPJkLGL4MQmsME6euHVAKapgKgMgryl","Grab tickets for Alita: Battle Angel from BookMyShow at 50% off using SlicePay. Watch now and pay later at your convenience. bit.ly/BmSt","2","0","1"
,"https://www.facebook.com/sliceitt/posts/pfbid02u3h4Rnr6Rr5dLQmAVzAEHHUoBQAVrjswJiqZyDgAC14TyaNy3CS1KxcirKCzsT4Kl","Watch the epic of an epic queen of Jhansi at half the price at the cinema houses near you using SlicePay. Grab a seat before the show goes houseful! Hurry! http://bit.ly/BMs50","5","0","1"
,"https://www.facebook.com/sliceitt/posts/pfbid02GdMCnZ8A4pyPb96MjxXH25Cj564mmBAfmRvPZKK8iEcowTnEU3xcmxRHx2pgMWVKl","Refer your friends to SlicePay and win cash prizes. The more friends you get on board, better chances are of winning a Poco F1. The contest ends on 31st January. Hurry! bit.ly/winPoco","4","0","1"
,"https://www.facebook.com/sliceitt/posts/pfbid02pnDmZJyguNUrPGj9EYHLxFWFea6KyoAGbMebiP6feTBejkuYBLqMBNpuwxm2vxqXl","Surgical strike on movie tickets! Get movie tickets on BookMyShow using SlicePay at up to 50% OFF. Watch now, pay later. bit.ly/2SEiV43","6","0","4"
,"https://www.facebook.com/sliceitt/posts/946162646156736:946162646156736","","8","0","1"
,"https://www.facebook.com/sliceitt/posts/pfbid0gdfq4pn97xYXiqcbWkC34wHz9SXmitYK3rfrsfUSTgCh6quGdaEnbWEzXbYceiEdl","Watch Simmba at your nearest cinema. Book your seat on BookMyShow using SlicePay and get up to 50% OFF. bit.ly/2SEiV43","2","0","2"
,"https://www.facebook.com/sliceitt/posts/pfbid0ATFU3EFKNkBWqViv7NQHZ8MHvRU1Akw8wXQUnK6zNQcdBNJ9U2m3UjyGZMMtNsxnl","Shop at No Cost EMI using SlicePay on MMT, Jabong, Nykaa, and many more top merchants. Ho ho ho! http://bit.ly/2Siu4Hd","6","0","4"
,"https://www.facebook.com/sliceitt/posts/pfbid02pGBtip4mSkFHE4T4KEEyd2nbjzNmtTbT7Zd7uSnrJqhY2FStwMinwBcTr4nqjTcHl","Fashion Upgrade!

Myntra's End of Reason sale is here. Shop the best out of it using SlicePay and pay later absolutely interest free. bit.ly/2QcfakK","4","0","1"
,"https://www.facebook.com/sliceitt/posts/pfbid0Dk3HoHmbEbRvBW1cum2qXX4UJtu4nuzQBz8PnRpRbbFkWg1yvNqBJXgWuGQLGe4fl","Get your favorite products from Flipkart with SlicePay and pay later in 4 interest-free EMIs. The Best of Season Sale is back and so is your chance to upgrade your wardrobe. bit.ly/2QcfakK","2","0","2"
,"https://www.facebook.com/sliceitt/posts/pfbid027KrKjNjVvFQ7wmpewud5JwPGPWK6yZpLceL85d3dsDCSV7mENtmJgNTqWjrqG89ql","It is time to retire your old attire with Amazon's wardrobe refresh sale. Shop for the latest fashion and upgrade your wardrobe with SlicePay's no cost EMI options. Shop now. bit.ly/2QcfakK","6","0","1"
,"https://www.facebook.com/sliceitt/posts/1988306494806018","Get the first quad camera phone, Samsung Galaxy A9 at No cost EMI using SlicePay. bit.ly/2QcfakK","7","0","3"
,"https://www.facebook.com/sliceitt/posts/pfbid0Nv7SpgqaFdECDFjiTUzNvC93ZsPQ3sJ31zpLqL9G8ZFyvZpqrV39nzGQBjuovdzel","Overwhelmed by the responses of MacBook Contest, we decided not to let go some of the responses without a reward. So here are the winners of Flipkart gift card worth Rs.1000.
Congratulations to the winners!","6","0","1"
,"https://www.facebook.com/sliceitt/posts/pfbid02TgdYccvmTB69dYhUeHiKP3XgXNyXW6VXPgqj75Mm7LNFRJk7HdFEvC5687GZfJMdl","Watch Aquaman at half the price using SlicePay. Book a seat using BookMyShow and avail the offer. bit.ly/2SEiV43","4","0","2"
,"https://www.facebook.com/sliceitt/posts/pfbid036nBMFNxhG9b9Aovg8obq3G33Yu5hvdaiLcxrc1cFk6hcHCrYBx9R2WeodDBHLVNhl","Get shopping with SlicePay's 4 interest free EMIs. Order from Flipkart, Myntra and Amazon and pay later in EMIs at no extra cost. Shop now! bit.ly/2QcfakK","7","1","2"
,"https://www.facebook.com/sliceitt/posts/pfbid02C5pqWkb5kXiV1vqkHDWVKrYape7y2rvxsZtsAGQVgD8etJpNtZpY15rJCqY7156kl","And.... we have a winner! Congratulations Mr. Rajkumar 
(https://m.facebook.com/RCM06) on winning the MacBook Air contest.
To those who missed a win this time around, participate in SlicePay's #winvite2019 by inviting your friends to SlicePay and you could win Rs.15,000.

It was one experience of Rajkumar which got him a MacBook Air. Read about that experience in the comments.

#winner #contest #slicepaylater #macbookair #macbook #onlineshopping #slicepay","5","1","1"
,"https://www.facebook.com/sliceitt/posts/pfbid02Zn9Jkf1EasecQYtgNhUQxEvpjA4Kz3cipB6h2wK2xJuXuMA9syfyRbGYvuL5TwmTl","Get 50% off on your favorite movies this weekend on BookMyShow with the SlicePay Card (max. Rs 100). Grab the best seats at your favorite cinema now. bit.ly/2SEiV43","5","0","3"
,"https://www.facebook.com/sliceitt/posts/pfbid0UnjmnordqZG4onfhtc4393fCRPnjvqiq2Z2vrQU2xcgx9YUrLWW3JiUj56L7BHvml","Flipkart 'Big Shopping Days' sale is here and so is your chance to get your favorite products - interest free. Order at discounted price and simply pay later in 4 interest free EMIs. bit.ly/2QcfakK","7","0","4"
,"https://www.facebook.com/sliceitt/posts/pfbid05UHEaCrkkMF2C2pw7wPMnN8t8MFer192apPHcGb74mENAXxiDyZqUH2NW4rh4a1tl","Your EMIs are now interest free! Shop on Amazon, Flipkart and Myntra and pay over 4 interest free EMIs with SlicePay. Go ahead, empty your wishlist. bit.ly/2QcfakK","6","0","6"
,"https://www.facebook.com/sliceitt/posts/pfbid02oFek6wtTznvsRuksN3oFWyw1TLfikLvkGjiBkquufui1oSaVnZaMrWhCgwYjtJvCl","Book tickets for Robot 2.0 on Book My Show with SlicePay Card and get up to 50% off (max. Rs 100). Grab a seat at your favorite cinema now bit.ly/2SEiV43","9","1","6"
,"https://www.facebook.com/sliceitt/posts/pfbid0JkyZbCPCQnriiCaqfpa7uyc1ZXemohL6H2ZTPxQut3NZa8iKauzdUa91wZLeTyagl","Shop at 4 interest-free EMIs with SlicePay. Order your favorite products from Flipkart, Myntra or Amazon and simply pay later! Shop now. bit.ly/2QcfakK","9","1","2"
,"https://www.facebook.com/sliceitt/posts/pfbid02h3hGNxHJ6JsCJiQUUev7rHEDmox4EKMjWzM1hnYyi6jbpY6kWZMymwUHEUsQu6n8l","WIN a MacBook Air! Place your first order and share an idea about how SlicePay has made a difference in your life and stand a chance to win.
bit.ly/2QkOY7s","6","1","1"
,"https://www.facebook.com/sliceitt/posts/pfbid02YwexDuYQEH3dLAmNw1cf3Cvb7UVg1qeb2pFyS6zBcQwwaf5EvezLYfbAdpHdbDVyl","Buy tickets on BookMyShow with SlicePay Card and get up to 50%off (max. Rs 100). We'd say it is a good 'steal' for Robinhood. Book a show now. bit.ly/2SEiV43","3","0","4"
,"https://www.facebook.com/sliceitt/posts/pfbid02DGr21bwYe4dS6EeVYDf9FfWcvPyyGK2A1YAXHba88daGKghZfV4JRm3wgMW4XSFVl","Planning to buy a MacBook Air? Why not WIN it for free? Place your first order using SlicePay and stand a chance to win. bit.ly/2ReG7UV","3","1","2"
,"https://www.facebook.com/sliceitt/posts/pfbid02fzs9bJXvpzz69x2avkNT8Ms15bC7wNYtYdyxa4WwbBE77N9EzsFByu2HqWc3LSKul","Shop at 4 interest-free EMIs with SlicePay. Order your favorite products from Flipkart, Myntra or Amazon and simply pay later! Shop now. bit.ly/2QcfakK","4","0","1"
,"https://www.facebook.com/sliceitt/posts/pfbid0i4LorF7Xtx7WNiCfF26cugjku3DvKixPPRda4NigdoyxwVbxE1x3rTzPNHaThgsYl","Cash transfer feature is live for you! Transfer SlicePay credit to your bank account in just a few taps. Go ahead, send Rs. 500 to your bank. bit.ly/2DMOl4a","8","0","4"
,"https://www.facebook.com/sliceitt/posts/pfbid02y7FshiAs5svx9Sua4itfTbokds4vZj6iK1JEJ2JRqaanpqq7fkZ2GLzqu6DA5CkKl","Win a MacBook Air! Just place an order using SlicePay and share your experience about how SlicePay has made a difference in your life. An order. A share. A MacBook Air!
bit.ly/2QkOY7s
#slicepaylater","3","1","1"
,"https://www.facebook.com/sliceitt/posts/pfbid037Q7JC4GYhBDZMHnJDq6rLd8BcKh3Nj2VzCNSsc9ibL44QEuy5hxcLLW6YMj8CcDhl","Place your first order with a bang! Book tickets on BookMyShow with SlicePay and get upto 50% off on your movies tickets. Book now. bit.ly/2SEiV43","4","0","6"
,"https://www.facebook.com/sliceitt/posts/pfbid02kbECpNh9HSxR6PH5tK7Dj2bb5sefuYtZ5ithke2Y8rU8tC8PUp5fkdd7VXNxxPRJl","Diwali sales can end but not your freedom to pay at your terms. Shop your favorite products on Flipkart, Myntra or Amazon in 4 interest free EMIs. On your mark, get set, shop now. bit.ly/2QcfakK","71","1","3"
,"https://www.facebook.com/sliceitt/posts/pfbid09U2MT2mQuka5EHuVGgT2R6bUwsxjjUNRvL1Z2wF24N8rNT72KtqdstvgfeTQ2Xn3l","Share an idea like this and place your first SlicePay order before 30 November to win a MacBook Air. bit.ly/winaMac #SlicePayLater","4","0","2"
,"https://www.facebook.com/sliceitt/posts/pfbid02pnL8NkNZfxvfXEr47FoaM4jeoW68yej9Q9NWiPv9xNhd1XKyXzCSwd25noYpo7Zfl","Planning a trip to the movies? Before you open BMS, open SlicePay and get upto 50% off on your movie tickets at BookMyShow. Who's the real Thug of Hindostan now? Book your show now. bit.ly/2SEiV43","165","1","3"
,"https://www.facebook.com/sliceitt/posts/pfbid02U5EkHooDTtVDnqvMdysceZ2dtaxZaeYCqNawJ4MbECDhqEHpd4PtB1vj3uVvjYvul","A FREE MacBook Air is up for grabs! Place your first order using SlicePay and stand a chance to win a MacBook Air. Get going! Find your favorite product and place an order now. bit.ly/2QkOY7s","3","0","3"
,"https://www.facebook.com/sliceitt/posts/pfbid0Vc2VyoJ9fCUhnWRi6xCKFM2apQGk4FqPgusyPtGxGUKqitW3U5YWbZFzx9gjigSbl","Time to get your friends to win you prizes. Refer your friends to SlicePay and win big - they get cashbacks, you get prizes. Definitely a WIN WIN for both. Refer now. bit.ly/2zfbdVg","4","0","4"
,"https://www.facebook.com/sliceitt/posts/pfbid02TnrbSAwvNT7hmJQgMiUxP1EfxLqypKxe7AHWUF3ushczew7PvEzJqHVqEnLH9VRZl","Upto 50% off on BookMyShow with SlicePay Card. 3 lucky winners to get a movie pass! Book the show. bit.ly/2SEiV43","5","0","5"
,"https://www.facebook.com/sliceitt/posts/pfbid02cVjY9762Du68SHYcPokw2h8Pn63DJqWuuSRWGtkUSNCDwMSbhbi4xw1Th4Rrv9Dfl","Shop at 0% EMIs this Diwali! Order from Flipkart, Amazon or Myntra using SlicePay gift card and pay over 4 months at no interest! Order now. bit.ly/2QcfakK","83","0","6"
,"https://www.facebook.com/sliceitt/posts/pfbid0W6y2zGfKqiRFwRXQBpZNjTHPw7X9vBAxb75Pq4Y3Qau9LYJ47pTxWkyTFZteHAd2l","Start your SlicePay journey by placing an order and you can win a FREE MacBook Air. Place an order on Amazon, FlipKart and Myntra and WIN. bit.ly/2Ddqmuq","97","0","6"
,"https://www.facebook.com/sliceitt/posts/pfbid05yL6xsyhrTghhsgEV1Jy5oxd6yzt9Vmi87trpC75BFb4W4A8bc55MELZJ9iDVxpzl","Place your first order using SlicePay and stand a chance to win a MacBook Air. Get going! Find your favorite product and place an order now. bit.ly/2ReG7UV","115","0","5"
,"https://www.facebook.com/sliceitt/posts/pfbid02NhzKJCoXcSKLJBomUz8p3zcnjsG5N38udyNrEEKcNSiuyZ3udP15xEofjS5MEp9Bl","Happy Dasara! This joyous festival, slice away the evil of hefty bills and let the goodness of shopping take over. SlicePay Now- bit.ly/HoMesp","5","1","2"
,"https://www.facebook.com/sliceitt/posts/pfbid0DDMPELgvN5s6iNAfpjEYByUBwS1vLhZxbnDQnvmQRXgKeCNrgpDs3TXMsWwS8c4Ul","Share your SlicePay story about how it can help you and the one with the best idea can win a MacBook Air. Share it with #slicepaylater on social media or in the google form.

Google form link- http://bit.ly/WinAmac","3","0","1"
,"https://www.facebook.com/sliceitt/posts/pfbid029if5Gy13svwo1EJHc3TUZTNBEfow31cAPjwcSHKCAKTNAamSYxyZrAmLGggfJR4yl","Enjoy the freedom to pay later at 0% interest with SlicePay Card. Just pay your entire month's bill by the due date.
 bit.ly/FreeCarD","5","0","3"
,"https://www.facebook.com/sliceitt/posts/pfbid0N7okWkq8dBgXDUPYafGH6crktCAVcQwqiTDBA7LuiU5g8pAq1eVAKNpJNQdanYuJl","Get a Free MacBook Air! Simply share your SlicePay card story on how it helped your college journey and you can win a free MacBook Air. Participate now. http://bit.ly/WinAmac","62","0","2"
,"https://www.facebook.com/sliceitt/posts/pfbid02uwtoQfcNC7EVbw8yMtS24spkwLsYZbTXdg1ViXweXUnWMwjfLVUS9BVAkZUg1WJDl","The Big Billion Day sale just got better. Order your favorite Phone or Laptop at No Cost EMI from Flipkart and pay later in 4 months. bit.ly/2A12zeF","5","0","3"
